table_a,table_b,key_label,tier,distinct_a,distinct_b,overlap_count,coverage_a_pct,coverage_b_pct,already_in_spine_connect_edges
LIBRARY_RAW.LANDING.FED_OSHA_ITA_CASE_DETAIL_2025,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_C357F1F9E1,EIN,STEEL,13387,28,2,0.01,7.14,False
LIBRARY_RAW.LANDING.FED_OSHA_ITA_CASE_DETAIL_2025,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_F87FB2BFB7,EIN,STEEL,13387,25,2,0.01,8.0,False
LIBRARY_MARTS.LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,106218,5000,1,0.0,0.02,False
LIBRARY_MARTS.TIMELINE.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,106218,5000,1,0.0,0.02,False
LIBRARY_RAW.LANDING.FED_OSHA_ITA_300A_SUMMARY_2025,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,106218,5000,1,0.0,0.02,False
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.POLITICS.POLITICS__IRS527_8872_REPORTS,EIN,STEEL,1435544,4150,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.POLITICS__IRS527_8872_REPORTS,EIN,STEEL,1435544,4150,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.IRS527_8872_REPORTS,EIN,STEEL,1435544,4150,1,0.0,0.02,True
LIBRARY_MARTS.POLITICS.POLITICS__IRS527_8872_REPORTS,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4150,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.POLITICS__IRS527_8872_REPORTS,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4150,1435544,1,0.02,0.0,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.IRS527_8872_REPORTS,EIN,STEEL,1435544,4150,1,0.0,0.02,True
LIBRARY_MARTS.POLITICS.POLITICS__IRS527_8871_ORGS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58915,5000,2,0.0,0.04,False
LIBRARY_MARTS.POLITICS.POLITICS__IRS527_DIRECTORS_OFFICERS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58881,5000,2,0.0,0.04,False
LIBRARY_MARTS.TIMELINE.POLITICS__IRS527_8871_ORGS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58915,5000,2,0.0,0.04,False
LIBRARY_RAW.LANDING.FED_IRS_527_ORGS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58915,5000,2,0.0,0.04,False
LIBRARY_RAW.LANDING.IRS527_8871_ORGS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58915,5000,2,0.0,0.04,False
LIBRARY_RAW.LANDING.IRS527_DIRECTORS_OFFICERS,LIBRARY_RAW.LANDING.PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,EIN,STEEL,58881,5000,2,0.0,0.04,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_239FBA8B76,EIN,STEEL,2000,1161,1,0.05,0.09,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_46101BE391,EIN,STEEL,2000,1345,1,0.05,0.07,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_6367A44C92,EIN,STEEL,2000,1075,1,0.05,0.09,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_A50DA9B699,EIN,STEEL,2000,1238,1,0.05,0.08,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_B4DD509314,EIN,STEEL,2000,1230,1,0.05,0.08,False
LIBRARY_RAW.LANDING.PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_F9498D9B7F,EIN,STEEL,2000,1113,1,0.05,0.09,False
LIBRARY_MARTS.LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,20523,5000,1,0.0,0.02,False
LIBRARY_MARTS.TIMELINE.LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,20523,5000,1,0.0,0.02,False
LIBRARY_RAW.LANDING.FED_OSHA_ITA_CASE_DETAIL_2024,LIBRARY_RAW.LANDING.PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,EIN,STEEL,20523,5000,1,0.0,0.02,False
LIBRARY_MARTS.FINDINGS.REVOKED_BUT_DEDUCTIBLE,LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,EIN,STEEL,22512,8360,1,0.0,0.01,False
LIBRARY_MARTS.FINDINGS.REVOKED_BUT_DEDUCTIBLE,LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,EIN,STEEL,22512,8360,1,0.0,0.01,False
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,1435544,4238,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2,EIN,STEEL,1435544,4744,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3,EIN,STEEL,1435544,4686,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4,EIN,STEEL,1435544,4663,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1,EIN,STEEL,1435544,4305,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,1435544,4508,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,1435544,4494,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,1435544,4501,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,1435544,4236,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,1435544,5771,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,1435544,4238,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q2,EIN,STEEL,1435544,4744,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q3,EIN,STEEL,1435544,4686,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q4,EIN,STEEL,1435544,4663,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q1,EIN,STEEL,1435544,4305,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,1435544,4508,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,1435544,4494,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,1435544,4501,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,1435544,4236,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,1435544,5771,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,1435544,4238,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q2,EIN,STEEL,1435544,4744,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q3,EIN,STEEL,1435544,4686,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q4,EIN,STEEL,1435544,4663,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q1,EIN,STEEL,1435544,4305,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,1435544,4508,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,1435544,4494,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,1435544,4501,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,1435544,4236,1,0.0,0.02,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,1435544,5771,1,0.0,0.02,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4238,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4744,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4686,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4663,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4305,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4508,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4494,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4501,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4236,1435544,1,0.02,0.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,5771,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4238,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q2,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4744,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q3,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4686,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q4,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4663,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4305,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q2,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4508,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q3,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4494,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2025Q4,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4501,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2026Q1,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,4236,1435544,1,0.02,0.0,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_EDGAR_FINANCIALS,LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,EIN,STEEL,5771,1435544,1,0.02,0.0,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,1435544,4238,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q2,EIN,STEEL,1435544,4744,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q3,EIN,STEEL,1435544,4686,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q4,EIN,STEEL,1435544,4663,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q1,EIN,STEEL,1435544,4305,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,1435544,4508,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,1435544,4494,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,1435544,4501,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,1435544,4236,1,0.0,0.02,True
LIBRARY_RAW.LANDING.FED_IRS_PUB78_ELIGIBLE_DONEES,LIBRARY_RAW.LANDING.FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,1435544,5771,1,0.0,0.02,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1,LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,EIN,STEEL,4238,8360,2,0.05,0.02,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1,LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,EIN,STEEL,4238,8360,2,0.05,0.02,True
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,8360,4238,2,0.02,0.05,True
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,8360,4238,2,0.02,0.05,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_SEC_DERA_SUB_2024Q1,LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,EIN,STEEL,4238,8360,2,0.05,0.02,True
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.FED_SEC_DERA_SUB_2024Q1,EIN,STEEL,8360,4238,2,0.02,0.05,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES,LIBRARY_MARTS.LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES,LIBRARY_MARTS.TIMELINE.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES,LIBRARY_RAW.LANDING.FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_IRS_SOI_CHARITIES,EIN,STEEL,123206,2450,1,0.0,0.04,True
LIBRARY_MARTS.LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,LIBRARY_RAW.LANDING.FED_IRS_SOI_CHARITIES,EIN,STEEL,123206,2450,1,0.0,0.04,True
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_IRS_SOI_CHARITIES,LIBRARY_MARTS.TIMELINE.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_IRS_SOI_CHARITIES,LIBRARY_RAW.LANDING.FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.TIMELINE.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,LIBRARY_RAW.LANDING.FED_IRS_SOI_CHARITIES,EIN,STEEL,123206,2450,1,0.0,0.04,True
LIBRARY_RAW.LANDING.FED_IRS_SOI_CHARITIES,LIBRARY_RAW.LANDING.FED_OSHA_ITA_300A_SUMMARY_2023,EIN,STEEL,2450,123206,1,0.04,0.0,True
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_239FBA8B76,EIN,STEEL,8360,1161,2,0.02,0.17,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_46101BE391,EIN,STEEL,8360,1345,2,0.02,0.15,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_6367A44C92,EIN,STEEL,8360,1075,2,0.02,0.19,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_A50DA9B699,EIN,STEEL,8360,1238,2,0.02,0.16,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_B4DD509314,EIN,STEEL,8360,1230,3,0.04,0.24,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_D017CFCF7F,EIN,STEEL,8360,189,1,0.01,0.53,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_F78543C045,EIN,STEEL,8360,159,1,0.01,0.63,False
LIBRARY_MARTS.TIMELINE.ECONOMICS__FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_F9498D9B7F,EIN,STEEL,8360,1113,2,0.02,0.18,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_239FBA8B76,EIN,STEEL,8360,1161,2,0.02,0.17,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_46101BE391,EIN,STEEL,8360,1345,2,0.02,0.15,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_6367A44C92,EIN,STEEL,8360,1075,2,0.02,0.19,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_A50DA9B699,EIN,STEEL,8360,1238,2,0.02,0.16,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_B4DD509314,EIN,STEEL,8360,1230,3,0.04,0.24,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_D017CFCF7F,EIN,STEEL,8360,189,1,0.01,0.53,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_F78543C045,EIN,STEEL,8360,159,1,0.01,0.63,False
LIBRARY_RAW.LANDING.FED_FAC_SINGLE_AUDIT,LIBRARY_RAW.LANDING.PORTAL_SOC_COLORADO_INFORMA_F9498D9B7F,EIN,STEEL,8360,1113,2,0.02,0.18,False
