YR,ST,FIPS5,REASON,N
2016,WV,54031,7,3
2017,TX,48077,9,4
2016,MO,29125,7,3
2015,TN,47075,7,3
2015,MO,29025,5,2
2017,LA,22029,3,6
2017,WV,54097,9,3
2017,MO,29067,7,4
2015,AR,05005,6,3
2016,MS,28019,3,10
2017,TN,47175,4,4
2016,MS,28101,5,3
2017,MN,27069,none,4
2016,WV,54101,3,7
2015,GA,13043,7,2
2016,TX,48375,2,5
2015,FL,12063,9,8
2015,TX,48275,1,3
2016,TX,48465,6,4
2016,AR,05049,1,3
2015,AR,05091,9,7
2015,LA,22053,5,2
2015,TN,47083,9,2
2016,NC,37103,7,7
2017,TX,48115,none,9
2016,MO,29067,2,2
2016,NC,37171,6,6
2016,MS,28063,7,3
2015,SC,45049,2,2
2015,LA,22013,4,4
2015,VA,51770,2,2
2017,VA,51750,1,10
2017,MS,28011,9,7
2016,SC,45089,2,4
2016,MN,27023,7,4
2017,MN,27133,3,8
2015,LA,22015,5,11
2016,MS,28013,7,2
2015,WV,54049,2,6
2017,TN,47169,9,5
2015,GA,13193,1,6
2016,VA,51105,4,6
2016,GA,13187,5,2
2017,GA,13239,7,2
2016,AR,05055,6,5
2015,TN,47189,2,11
2015,NC,37135,5,10
2015,AR,05009,5,5
2016,VA,51197,6,4
2017,WV,54017,1,2
2015,TX,48335,3,8
2017,WV,54011,6,8
2017,TX,48089,5,2
2016,TX,48317,1,4
2015,MS,28051,7,2
2015,TX,48229,none,4
2017,MO,29131,9,4
2016,VA,51195,9,5
2016,SC,45073,2,2
2017,MS,28077,4,3
2015,MN,27127,9,2
2016,VA,51071,9,4
2017,GA,13283,3,5
2015,MS,28019,7,2
2017,VA,51089,5,7
2017,TN,47021,6,4
2017,NC,37161,6,5
2017,MO,29059,6,3
2016,TX,48417,3,4
2016,LA,22031,6,2
2016,WV,54023,7,3
2016,MO,29091,5,2
2015,MO,29213,2,3
2015,NC,37111,6,9
2017,VA,51037,3,9
2015,GA,13071,2,2
2016,MN,27147,6,5
2017,MN,27173,3,3
2015,LA,22021,7,2
2017,VA,51075,6,4
2017,TX,48193,9,3
2016,MN,27107,1,3
2017,TX,48103,7,3
2016,FL,12003,2,3
2016,MO,29133,4,3
2016,MO,29149,1,4
2016,MO,29115,9,2
2017,AR,05091,5,3
2015,LA,22011,5,3
2015,MO,29181,9,3
2017,GA,13001,4,5
2015,MO,29087,7,2
2016,MS,28019,4,4
2016,GA,13277,2,3
2017,VA,51111,1,4
2015,TX,48165,9,2
2016,MN,27117,5,2
2017,TN,47113,2,4
2017,TN,47017,9,2
2015,TX,48021,6,2
2016,TN,47055,6,3
2017,MO,29023,2,2
2016,MO,29085,6,3
2017,TX,48475,9,2
2015,GA,13105,1,8
2015,SC,45089,4,10
2017,GA,13167,7,2
2016,MN,27045,2,2
2015,GA,13251,5,3
2017,MO,29129,4,3
2017,WV,54065,6,2
2015,NC,37165,6,5
2016,LA,22047,5,3
2015,GA,13109,7,3
2016,AR,05013,9,2
2016,TX,48175,4,2
2015,NC,37075,4,11
2015,MO,29155,3,5
2015,TX,48297,4,5
2015,MS,28057,9,2
2016,AR,05067,1,3
2017,VA,51700,2,9
2016,GA,13207,5,4
2017,TX,48335,4,7
2017,GA,13265,3,2
2015,GA,13249,1,3
2016,MN,27079,5,3
2015,MO,29171,4,4
2015,GA,13319,1,3
2015,GA,13283,4,3
2015,MN,27061,6,5
2016,MS,28005,3,8
2015,MO,29063,7,2
2017,FL,12121,2,3
2016,WV,54043,9,4
2015,FL,12091,8,3
2015,FL,12059,6,2
2015,VA,51099,2,2
2015,AR,05123,5,5
2017,TX,48385,4,4
2015,TX,48151,3,4
2017,MS,28081,2,4
2015,VA,51135,6,3
2015,MN,27129,2,3
2016,MO,29091,6,2
2016,MO,29225,2,3
2016,MS,28137,9,2
2015,TX,48429,9,3
2015,VA,51113,5,3
2017,MN,27061,9,6
2016,VA,51660,5,2
2017,MS,28013,5,3
2015,AR,05107,6,3
2015,MS,28011,9,4
2017,TX,48025,2,2
2016,MS,28035,6,4
2017,VA,51167,6,3
2015,MN,27089,6,4
2016,MO,29009,5,3
2017,MS,28077,7,3
2015,TX,48133,6,3
2017,LA,22125,6,2
2015,WV,54097,5,2
2015,TX,48189,4,2
2015,TX,48241,5,2
2017,GA,13059,2,6
2017,GA,13243,5,3
2016,LA,22079,2,2
2017,TX,48487,4,3
2017,VA,51043,2,2
2016,GA,13295,6,4
2017,NC,37187,9,3
2017,MN,27091,2,3
2016,TX,48293,6,3
2016,MS,28065,9,3
2016,GA,13027,4,3
2016,TX,48235,none,10
2015,MS,28015,4,2
2017,WV,54067,2,3
2015,LA,22039,6,2
2015,NC,37113,2,2
2017,NC,37029,5,2
2017,GA,13309,9,3
2017,GA,13159,6,3
2015,WV,54047,4,3
2017,MO,29099,8,2
2016,MN,27119,6,2
2017,GA,13037,7,3
2017,GA,13277,6,5
2016,TX,48111,9,2
2017,SC,45037,5,3
2016,TX,48205,7,2
2016,NC,37173,6,3
2016,SC,45027,5,4
2015,VA,51640,9,2
2016,MN,27051,7,4
2016,VA,51021,3,5
2015,VA,51143,5,3
2016,FL,12047,7,4
2016,NC,37139,5,3
2017,TN,47175,7,3
2017,GA,13009,6,3
2015,SC,45011,6,3
2016,LA,22011,6,3
2017,MN,27033,4,4
2016,GA,13057,8,2
2015,MO,29055,6,2
2015,MS,28013,4,6
2017,TX,48297,4,3
2017,FL,12047,9,2
2016,TX,48385,3,3
2015,GA,13065,7,3
2017,TX,48105,9,2
2016,MO,29161,5,4
2015,MN,27135,6,4
2016,MS,28135,4,3
2017,NC,37009,6,2
2016,LA,22067,6,2
2017,VA,51105,9,4
2017,NC,37157,2,3
2016,SC,45021,2,5
2015,TX,48165,5,2
2016,MN,27127,6,4
2015,TN,47181,6,2
2015,MN,27109,8,2
2016,TX,48057,5,2
2016,VA,51149,2,3
2017,AR,05081,9,2
2017,GA,13095,2,2
2015,TX,48411,1,2
2015,WV,54071,9,3
2015,AR,05079,4,3
2016,TN,47131,2,3
2016,TX,48015,6,2
2016,TX,48089,7,5
2015,GA,13181,9,2
2016,TN,47029,5,2
2016,TX,48373,6,4
2015,TN,47151,7,3
2016,TX,48443,none,3
2015,MO,29105,2,2
2016,AR,05105,9,2
2016,NC,37109,2,2
2017,TX,48487,3,4
2017,TN,47079,5,3
2017,TX,48365,6,2
2015,TX,48119,1,2
2016,MO,29131,9,5
2016,TX,48247,1,2
2015,MO,29221,6,2
2017,AR,05125,2,3
2015,NC,37073,6,2
2017,MO,29223,7,3
2016,VA,51029,6,3
2016,MS,28023,9,3
2016,GA,13321,9,3
2015,LA,22081,1,5
2016,GA,13201,4,2
2017,LA,22053,6,2
2016,LA,22029,9,2
2015,LA,22119,5,4
2015,MO,29131,2,2
2016,TX,48483,1,4
2016,WV,54055,2,3
2015,NC,37013,5,3
2016,MO,29199,4,4
2016,GA,13171,9,5
2017,GA,13033,9,5
2017,TN,47035,5,2
2017,AR,05107,9,3
2017,TN,47071,2,2
2015,GA,13227,5,2
2015,TX,48123,9,2
2015,TX,48013,9,6
2017,AR,05065,2,3
2015,TN,47139,6,2
2017,AR,05113,7,5
2015,WV,54067,6,2
2015,NC,37011,2,2
2016,TX,48137,4,4
2016,TX,48341,2,2
2016,MO,29021,2,2
2015,MS,28043,5,2
2015,WV,54009,5,2
2016,WV,54013,4,3
2015,MS,28117,7,3
2016,MO,29123,7,2
2016,GA,13291,2,5
2016,WV,54071,9,2
2017,NC,37121,9,2
2017,GA,13143,5,2
2016,LA,22077,9,3
2017,GA,13311,5,2
2017,MO,29161,6,2
2015,FL,12125,9,2
2017,GA,13251,7,3
2015,TX,48009,7,6
2017,TX,48495,1,2
2017,TX,48131,5,2
2016,MO,29125,1,3
2017,TX,48189,5,3
2017,MN,27007,2,2
2016,TX,48489,9,3
2017,LA,22111,7,5
2016,SC,45029,6,2
2015,TX,48467,5,3
2015,TN,47173,2,2
2015,TX,48105,7,2
2015,MS,28055,none,2
2017,GA,13315,7,2
2015,VA,51660,6,4
2017,MO,29109,5,2
2016,TN,47051,5,3
2016,TX,48357,9,2
2015,GA,13065,2,2
2015,TN,47085,7,4
2015,TN,47109,5,2
2017,TX,48349,6,3
2015,SC,45069,6,2
2015,LA,22107,3,2
2015,MO,29079,6,2
2016,GA,13191,9,5
2015,MO,29033,4,2
2015,VA,51105,7,4
2016,NC,37177,9,2
2016,GA,13017,6,2
2015,MS,28163,5,2
2017,VA,51735,6,2
2017,VA,51678,1,4
2016,TX,48171,2,2
2016,TX,48243,3,3
2015,WV,54053,9,3
2015,TX,48425,7,3
2017,VA,51540,2,3
2015,VA,51137,6,2
2016,MN,27143,6,3
2015,NC,37175,5,3
2017,FL,12035,2,4
2016,AR,05003,6,3
2017,NC,37187,5,2
2017,TX,48323,2,2
2017,AR,05115,6,2
2017,GA,13211,6,2
2017,MS,28031,4,2
2015,WV,54103,7,5
2016,TN,47159,6,2
2016,FL,12133,6,2
2015,LA,22119,2,3
2015,NC,37061,5,5
2017,GA,13199,2,2
2017,GA,13001,6,4
2017,LA,22057,6,2
2015,FL,12043,1,3
2015,VA,51173,2,3
2016,AR,05099,7,2
2015,MO,29195,7,4
2015,MO,29067,7,3
2017,TN,47003,5,4
2016,SC,45081,6,5
2015,TN,47075,9,3
2017,LA,22095,5,2
2015,TX,48199,6,5
2017,GA,13225,5,2
2016,MN,27065,7,4
2017,AR,05141,6,2
2015,FL,12133,2,2
2016,MS,28075,5,2
2016,TX,48275,4,2
2016,TN,47121,6,2
2017,NC,37047,2,3
2017,AR,05041,9,2
2015,GA,13265,1,2
2016,VA,51117,5,5
2017,MN,27127,9,2
2017,TN,47055,5,3
2016,VA,51685,2,2
2016,GA,13259,1,2
2017,MN,27123,8,2
2016,VA,51053,5,2
2015,MN,27031,2,2
2016,FL,12043,2,2
2017,MN,27051,1,2
2017,LA,22081,7,2
2016,GA,13091,6,2
2015,MS,28163,4,2
2016,LA,22001,2,2
2017,VA,51071,9,2
2016,TN,47105,5,2
2016,TX,48097,5,2
2017,MO,29107,6,3
2016,GA,13299,5,2
2017,MO,29229,9,2
2015,TN,47131,7,2
2016,FL,12091,8,2
2015,MN,27083,5,2
2015,TN,47053,6,2
2015,TX,48093,7,3
2017,TN,47039,6,2
2016,LA,22089,5,3
2015,TX,48325,6,2
2017,NC,37175,6,3
2015,TX,48031,6,3
2017,TX,48185,5,2
2017,TX,48205,7,3
2017,AR,05021,7,4
2016,FL,12077,2,2
2015,TX,48205,4,2
2017,TX,48387,6,3
2017,GA,13099,1,4
2015,TX,48229,3,2
2016,GA,13243,4,3
2016,LA,22121,6,2
2015,TX,48465,6,2
2017,TX,48083,4,2
2017,SC,45033,2,2
2016,TX,48335,5,3
2016,MS,28017,7,4
2017,GA,13317,9,2
2015,TX,48271,1,3
2016,GA,13107,6,2
2017,TX,48343,7,2
2016,NC,37039,6,3
2016,MO,29089,5,2
2017,VA,51520,5,2
2015,MO,29107,2,2
2016,VA,51720,4,2
2016,TX,48069,1,2
2016,AR,05031,5,2
2017,GA,13025,2,2
2017,LA,22127,9,2
2017,VA,51113,2,2
2016,TN,47129,6,2
2016,TN,47169,4,3
2015,NC,37137,2,3
2017,MS,28087,5,2
2016,NC,37139,2,4
2017,GA,13165,7,2
2016,LA,22013,1,3
2015,GA,13309,4,2
2016,AR,05129,7,2
2015,TX,48289,2,2
2015,MN,27105,9,2
2017,NC,37105,2,2
2016,GA,13221,9,2
2017,TX,48447,none,3
2016,SC,45071,2,2
2017,VA,51750,4,4
2016,MO,29229,6,2
2015,MN,27049,2,2
2016,NC,37199,5,2
2017,VA,51079,2,2
2015,AR,05047,9,3
2016,GA,13037,1,2
2015,MO,29089,1,2
2017,MO,29173,2,2
2015,AR,05013,9,2
2017,TX,48435,1,2
2016,TX,48421,4,2
2017,MN,27077,7,2
2017,FL,12105,8,2
2015,LA,22029,9,2
2016,MS,28157,3,2
2016,GA,13167,4,2
2017,TX,48253,2,2
2017,AR,05073,7,2
2016,NC,37059,2,2
2017,GA,13131,2,2
2016,FL,12047,5,2
2015,FL,12041,2,2
2017,TN,47151,5,2
2015,MO,29041,none,4
2015,NC,37181,6,3
2015,TX,48095,1,2
2017,LA,22109,2,2
2015,TX,48377,3,2
2015,MN,27071,7,2
2016,TX,48121,8,2
2015,TX,48405,4,1
2017,FL,12047,5,1
2017,WV,54047,9,1
2016,TX,48111,7,1
2016,MS,28163,6,1
2016,MS,28065,2,1
2016,VA,51169,5,1
2016,MO,29081,6,1
2017,MN,27011,7,1
2017,GA,13181,2,1
2015,TX,48101,3,1
2015,LA,22025,6,1
2015,TX,48239,7,1
2015,MS,28021,9,1
2017,TX,48125,9,1
2017,MO,29061,6,2
2017,NC,37101,8,1
2015,LA,22081,5,1
2016,MO,29039,5,1
2017,LA,22095,2,1
2015,MS,28083,2,1
2015,TX,48443,none,1
2017,TX,48383,9,1
2016,LA,22039,5,1
2016,MO,29211,7,1
2017,MS,28143,9,1
2016,MS,28069,9,2
2016,TX,48407,5,2
2015,MN,27091,6,1
2016,FL,12129,6,1
2016,TX,48193,6,1
2017,AR,05121,5,1
2017,TN,47061,6,2
2017,TX,48019,5,1
2016,GA,13231,5,1
2016,AR,05121,5,1
2016,AR,05141,5,1
2017,MS,28129,9,1
2017,GA,13289,8,1
2017,SC,45069,5,1
2015,TX,48315,6,1
2016,MO,29153,2,1
2017,GA,13023,5,1
2015,TX,48489,2,1
2016,VA,51163,2,1
2017,NC,37161,2,1
2016,TN,47059,5,1
2016,TN,47107,8,1
2016,TN,47023,5,1
2015,MO,29107,8,1
2017,VA,51520,2,1
2016,AR,05031,8,1
2017,NC,37059,5,2
2017,LA,22021,9,1
2017,MO,29149,7,1
2017,TX,48125,3,1
2016,TN,47045,5,1
2016,TX,48239,9,2
2015,MN,27117,5,1
2016,MO,29211,5,1
2017,FL,12131,8,1
2015,NC,37071,8,1
2015,AR,05129,5,1
2016,TN,47159,5,1
2015,GA,13293,5,1
2015,MO,29065,7,1
2016,GA,13119,8,1
2015,VA,51510,8,1
2015,MO,29093,6,1
2017,GA,13109,2,1
2015,TN,47027,6,1
2016,GA,13075,5,1
2015,WV,54065,9,2
2015,TX,48103,7,1
2017,WV,54065,2,1
2016,WV,54105,1,1
2016,VA,51037,5,1
2016,TN,47093,8,1
2015,MO,29135,5,2
2017,GA,13201,4,2
2015,MN,27051,6,1
2016,MN,27113,5,1
2015,MN,27029,2,1
2017,MO,29129,9,1
2015,MO,29157,6,1
2015,MN,27103,2,1
2016,MO,29169,8,1
2017,MS,28051,7,1
2015,VA,51620,2,1
2017,NC,37121,6,1
2017,MN,27035,8,1
2017,MO,29045,6,1
2015,MO,29105,5,1
2016,TX,48155,7,1
2017,MO,29143,6,1
2017,MN,27005,9,1
2017,LA,22085,2,1
2016,MO,29081,2,1
2015,TX,48345,3,1
2017,TN,47005,9,1
2015,TX,48189,2,2
2017,SC,45081,5,1
2015,TX,48337,9,1
2016,TX,48059,6,1
2016,TX,48235,7,1
2017,NC,37059,8,1
2016,VA,51105,5,1
2017,TX,48307,4,1
2016,MS,28129,9,1
2015,MN,27143,2,1
2016,LA,22081,9,1
2017,SC,45087,6,1
2017,TX,48229,7,1
2017,TX,48111,6,1
2017,WV,54097,2,1
2017,TX,48267,5,1
2017,TX,48421,4,1
2017,MS,28051,4,1
2016,MN,27033,2,1
2016,GA,13083,5,1
2016,NC,37095,5,1
2015,TN,47033,5,2
2016,GA,13221,5,1
2016,WV,54065,2,1
2016,MS,28099,6,1
2015,MO,29103,4,1
2015,MN,27087,7,1
2016,MO,29139,2,1
2015,TN,47121,6,1
2015,LA,22109,8,1
2016,VA,51043,2,1
2016,TX,48445,5,1
2015,WV,54073,9,2
2016,MS,28135,7,1
2016,TN,47151,2,1
2016,TN,47085,2,1
2015,NC,37055,8,1
2017,TX,48133,2,1
2015,TX,48173,1,1
2015,VA,51790,5,1
2016,WV,54045,5,1
2016,TX,48345,none,1
2016,AR,05097,7,1
2016,GA,13235,2,1
2016,MS,28069,5,1
2017,MO,29167,5,1
2017,TX,48351,6,1
2017,TN,47185,5,1
2015,GA,13197,7,1
2015,TN,47067,1,1
2017,TN,47121,2,1
2017,WV,54035,2,1
2017,AR,05061,2,1
2016,VA,51690,2,1
2015,AR,05107,2,1
2015,MS,28051,9,1
2016,FL,12051,8,3
2017,MO,29085,7,1
2015,TX,48459,2,1
2016,AR,05021,2,1
2015,MO,29119,2,1
2017,AR,05133,5,1
2016,TX,48109,7,1
2017,TN,47101,2,1
2017,SC,45061,2,1
2016,MO,29011,6,1
2016,FL,12041,6,1
2016,TN,47067,7,1
2016,TX,48489,6,1
2016,AR,05053,5,1
2017,TX,48399,7,1
2017,TN,47029,5,2
2015,MO,29207,6,1
2017,TX,48417,1,1
2017,TX,48417,7,1
2016,MN,27003,8,1
2015,TX,48433,3,1
2016,TX,48097,6,1
2017,MN,27173,4,1
2017,TN,47039,2,1
2015,GA,13109,9,1
2017,TX,48409,8,1
2016,TN,47139,8,1
2016,TX,48063,2,1
2017,MO,29103,none,2
2015,VA,51187,8,1
2015,MN,27019,8,1
2017,MS,28161,6,1
2015,TX,48503,2,1
2016,TX,48219,2,1
2017,MO,29215,5,1
2016,TX,48181,8,1
2015,GA,13309,7,1
2017,MO,29510,8,1
2017,SC,45005,7,1
2016,TN,47059,8,1
2017,MN,27103,9,1
2017,GA,13149,6,1
2017,MO,29085,5,1
2017,NC,37075,6,1
2016,AR,05029,6,1
2017,MO,29133,6,2
2016,GA,13023,7,1
2017,VA,51540,6,2
2017,NC,37151,8,1
2017,VA,51720,1,1
2015,TX,48123,5,2
2016,TN,47067,9,1
2017,TX,48125,4,1
2016,AR,05061,4,1
2017,GA,13087,6,1
2015,TX,48047,4,1
2017,GA,13159,2,1
2016,AR,05017,9,1
2017,MO,29069,9,1
2017,GA,13257,2,1
2015,GA,13019,5,1
2015,VA,51147,5,1
2017,TX,48225,5,1
2017,MS,28115,2,1
2015,TN,47129,6,1
2015,TX,48327,7,1
2015,GA,13317,5,1
2015,TX,48271,7,1
2016,TX,48349,5,1
2017,AR,05117,2,1
2016,MS,28043,6,1
2017,NC,37073,5,1
2015,AR,05083,6,1
2015,TN,47039,9,1
2016,FL,12113,8,3
2015,MO,29031,8,1
2015,VA,51175,5,1
2017,TX,48403,6,1
2016,GA,13099,9,1
2017,GA,13081,5,1
2017,MO,29137,6,1
2017,AR,05127,5,1
2015,TN,47071,6,2
2015,TN,47015,6,1
2015,SC,45063,8,1
2015,MN,27117,4,2
2016,TX,48461,9,1
2017,TX,48295,3,1
2016,MO,29173,6,1
2017,GA,13241,6,1
2017,MN,27107,6,1
2017,TN,47019,2,1
2017,MO,29137,7,1
2017,MN,27119,6,1
2015,TX,48405,5,1
2017,VA,51007,6,1
2016,MN,27153,2,1
2017,VA,51720,2,1
2017,MN,27077,3,2
2015,MO,29011,6,1
2015,AR,05047,2,1
2016,MS,28009,5,1
2017,AR,05017,9,1
2017,FL,12065,5,1
2017,AR,05009,2,1
2017,MO,29121,6,1
2017,TX,48297,7,1
2016,TX,48307,4,1
2017,TX,48167,8,1
2015,TX,48359,1,1
2016,AR,05117,5,1
2017,MO,29129,7,1
2017,GA,13307,2,1
2017,TX,48279,6,1
2016,TX,48069,4,2
2017,TX,48293,5,1
2015,TX,48195,4,1
2017,MO,29151,2,1
2017,MO,29087,4,2
2015,MN,27129,5,1
2015,MO,29073,6,1
2017,GA,13079,2,1
2017,TN,47179,8,1
2016,TX,48345,3,1
2016,MO,29041,9,1
2015,TX,48445,7,1
2017,TX,48443,3,1
2017,NC,37095,6,1
2017,TX,48327,4,1
2016,TX,48211,6,1
2017,VA,51005,5,2
2015,GA,13273,8,1
2017,TX,48063,2,1
2016,TX,48233,5,1
2016,TX,48447,7,1
2017,TX,48057,7,2
2016,MS,28037,7,1
2017,TX,48363,6,1
2016,VA,51720,7,1
2015,AR,05027,2,1
2017,TX,48489,2,1
2016,FL,12075,8,1
2015,TX,48023,7,1
2016,TX,48241,2,1
2016,TX,48169,5,1
2015,MN,27127,6,1
2017,TX,48471,2,2
2016,MO,29227,4,1
2015,TX,48111,1,1
2015,TX,48323,2,1
2016,GA,13055,6,1
2015,WV,54073,7,1
2016,GA,13209,5,1
2017,AR,05077,5,1
2016,TX,48217,2,1
2017,TN,47111,6,1
2017,TX,48253,6,1
2016,GA,13023,2,1
2017,MS,28065,2,1
2015,AR,05103,6,1
2015,SC,45005,2,1
2015,TX,48419,7,2
2015,MO,29133,6,1
2017,GA,13153,8,1
2017,GA,13315,4,1
2017,AR,05007,8,1
2015,TN,47153,6,1
2016,TX,48431,7,1
2015,MS,28153,6,1
2017,MN,27133,2,1
2017,TN,47185,2,1
2016,MO,29079,2,1
2017,AR,05149,5,1
2016,VA,51640,2,1
2016,NC,37007,6,1
2016,MO,29001,6,1
2017,TX,48079,1,1
2015,TX,48255,4,1
2015,MN,27033,2,1
2017,TX,48351,9,1
2016,GA,13005,5,1
2015,TX,48137,1,1
2015,FL,12107,8,1
2016,TN,47037,8,1
2017,TN,47101,9,1
2015,GA,13149,6,1
2017,MS,28163,5,1
2017,VA,51027,2,1
2017,VA,51580,5,1
2016,MO,29015,2,1
2015,FL,12129,5,1
2016,LA,22081,7,1
2016,VA,51580,5,1
2017,MN,27069,1,1
2016,MN,27135,5,1
2016,SC,45009,4,1
2017,AR,05047,5,1
2015,TX,48263,7,1
2015,VA,51167,8,1
2015,TX,48391,5,1
2016,MO,29071,8,1
2015,MS,28137,2,1
2017,GA,13167,9,1
2016,TN,47097,2,1
2016,AR,05147,4,1
2015,VA,51065,2,2
2017,TX,48293,6,1
2015,VA,51053,2,1
2015,WV,54051,2,1
2016,TX,48133,6,1
2015,AR,05107,5,1
2017,LA,22109,8,1
2017,LA,22039,5,1
2016,AR,05071,2,1
2017,GA,13309,8,1
2015,MS,28119,4,1
2016,MN,27059,8,1
2017,VA,51025,6,1
2017,MO,29067,2,1
2015,MS,28159,9,2
2017,TN,47073,5,1
2016,FL,12047,2,1
2016,VA,51036,6,1
2015,MO,29169,2,1
2016,TX,48437,6,1
2015,LA,22059,5,1
2016,GA,13147,9,2
2016,VA,51770,8,1
2017,MO,29027,6,1
2016,GA,13227,2,1
2017,LA,22045,6,1
2017,WV,54077,2,1
2015,GA,13201,9,1
2015,TX,48117,7,1
2017,WV,54057,2,1
2015,MS,28057,2,1
2016,GA,13001,9,1
2015,AR,05011,6,1
2017,VA,51051,7,1
2016,MO,29105,6,1
2017,MO,29103,4,1
2017,MS,28053,1,1
2017,TX,48193,2,1
2017,WV,54021,9,1
2015,MS,28037,6,1
2017,TX,48063,7,1
2015,FL,12069,8,1
2017,NC,37007,6,1
2015,TN,47101,2,1
2017,AR,05129,5,1
2016,MO,29125,5,1
2015,SC,45053,2,1
2015,MO,29205,7,1
2015,GA,13169,2,1
2016,TX,48271,7,1
2017,TN,47027,5,1
2016,GA,13007,7,1
2016,MO,29005,7,1
2016,LA,22021,9,1
2015,LA,22125,6,1
2015,MN,27105,6,2
2016,MS,28103,7,1
2017,AR,05089,2,1
2015,GA,13261,2,1
2016,SC,45049,2,1
2016,MO,29171,9,1
2017,TN,47115,6,2
2017,NC,37033,5,1
2017,WV,54101,6,1
2017,TX,48431,4,1
2016,VA,51740,8,1
2016,TX,48043,2,1
2017,MO,29007,6,1
2017,TX,48051,5,2
2017,WV,54007,2,1
2017,TX,48109,9,1
2017,TX,48133,9,1
2015,MN,27153,6,2
2016,MN,27079,8,1
2016,MO,29117,6,1
2016,TX,48095,3,1
2015,MS,28057,6,1
2017,TX,48095,4,1
2016,MO,29005,6,1
2017,LA,22127,7,2
2017,VA,51077,2,1
2016,NC,37107,2,1
2015,MN,27043,7,2
2017,SC,45011,5,1
2015,MS,28077,2,1
2017,LA,22077,9,2
2017,MS,28103,6,1
2015,TX,48401,8,1
2015,GA,13259,7,1
2016,VA,51145,2,1
2016,AR,05059,2,2
2016,TN,47091,2,1
2017,LA,22035,4,1
2017,TN,47043,2,1
2016,MS,28023,6,1
2016,MN,27037,8,1
2015,MO,29087,9,1
2015,VA,51670,2,1
2016,MO,29129,6,1
2015,FL,12079,9,1
2016,TN,47027,6,1
2016,TX,48017,1,1
2015,MO,29041,2,1
2016,VA,51660,2,1
2016,MO,29217,2,2
2017,MS,28127,5,1
2015,VA,51730,2,1
2017,TX,48231,8,1
2015,TN,47127,6,1
2015,VA,51063,5,1
2015,MN,27057,2,1
2015,TX,48111,4,1
2017,MO,29125,3,2
2015,TN,47057,2,1
2015,TX,48169,7,1
2017,TX,48033,4,2
2017,MN,27075,6,1
2015,GA,13291,5,1
2016,NC,37165,5,3
2015,TX,48243,6,1
2015,TX,48239,5,1
2017,MS,28097,6,1
2015,TX,48017,1,2
2016,SC,45061,6,1
2015,VA,51171,8,1
2016,GA,13269,4,1
2015,TX,48199,2,1
2017,TX,48435,2,1
2015,LA,22039,5,1
2015,NC,37131,6,1
2015,GA,13207,2,2
2016,MO,29181,6,1
2017,MO,29007,8,1
2016,MO,29045,5,1
2017,WV,54089,6,1
2016,WV,54035,6,1
2015,MS,28125,3,1
2017,AR,05025,9,2
2015,AR,05111,5,1
2015,GA,13111,2,1
2016,VA,51019,none,325
2017,MS,28121,none,568
2015,NC,37071,4,230
2016,NC,37157,none,380
2017,TX,48121,none,2267
2017,SC,45091,1,373
2016,GA,13187,4,32
2017,SC,45051,none,1249
2015,NC,37183,3,1319
2016,VA,51107,7,461
2016,NC,37129,none,902
2015,FL,12011,7,1406
2016,FL,12057,none,5848
2017,FL,12011,none,4797
2015,NC,37127,1,108
2017,FL,12069,3,758
2017,TX,48439,3,2137
2015,FL,12081,4,345
2017,FL,12011,3,2513
2016,SC,45019,3,540
2015,FL,12105,3,1244
2016,NC,37023,none,268
2015,TX,48029,3,2787
2015,TX,48029,1,2152
2015,TX,48219,none,65
2016,TX,48453,none,4415
2016,FL,12009,none,2924
2016,MO,29165,none,278
2016,VA,51059,none,3226
2017,TX,48309,3,241
2016,FL,12097,4,345
2016,FL,12071,none,3419
2017,MS,28049,none,857
2017,FL,12107,4,76
2017,GA,13279,none,107
2016,NC,37119,7,786
2015,VA,51059,1,1670
2015,TX,48121,4,428
2017,GA,13067,1,883
2016,FL,12081,none,1667
2016,FL,12086,9,1088
2016,NC,37067,3,497
2015,FL,12071,3,1155
2016,MO,29095,none,2077
2017,FL,12095,none,3312
2016,MS,28121,none,791
2016,NC,37087,1,66
2016,AR,05085,none,393
2016,MO,29095,4,599
2015,FL,12009,none,1731
2016,MO,29167,none,142
2016,LA,22113,none,312
2016,TX,48439,3,2296
2016,VA,51107,4,390
2015,TN,47041,none,106
2016,LA,22047,none,235
2016,SC,45045,1,428
2017,GA,13073,4,97
2017,TX,48139,1,249
2016,NC,37025,4,213
2017,VA,51650,3,289
2017,LA,22079,none,474
2016,TX,48157,1,1368
2016,TX,48139,none,888
2017,TX,48439,none,3576
2015,TN,47093,none,1521
2017,TX,48201,7,2006
2017,TX,48325,none,199
2016,MN,27171,none,467
2017,TX,48215,9,245
2017,GA,13151,4,273
2015,FL,12033,1,302
2017,GA,13039,none,162
2016,NC,37119,none,4269
2015,TX,48157,1,1321
2017,FL,12101,none,1548
2017,VA,51153,3,706
2017,FL,12071,7,617
2015,FL,12103,7,677
2016,FL,12127,1,935
2016,TN,47157,4,626
2016,TN,47147,none,412
2017,FL,12115,1,780
2016,FL,12069,none,1645
2015,MO,29189,1,882
2016,FL,12073,none,1094
2015,TN,47123,none,243
2016,FL,12019,1,349
2017,SC,45091,3,367
2015,SC,45091,1,286
2016,FL,12023,none,350
2016,SC,45013,none,1263
2016,VA,51550,3,472
2017,FL,12035,none,335
2016,GA,13097,none,883
