schema,table,column,should_be,table_row_count,n_nonempty,n_double,n_date,n_ts_tz,fixed_width,has_leading_zero,error
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_CURRENT_END_DATE,date,49613,45074,0,45074,45074,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_POTENTIAL_END_DATE,date,49613,45074,0,45074,45074,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_START_DATE,date,49613,49613,0,49613,49613,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,POTENTIAL_TOTAL_VALUE_OF_AWARD,number,49613,49613,49613,0,0,0,732,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRICE_EVALUATION_ADJUSTMENT_PREFERENCE_PERCENT_DIFFERENCE,number,49613,2482,2482,0,0,1,2482,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PURCHASE_CARD_AS_PAYMENT_METHOD,number,49613,45074,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SMALL_BUSINESS_COMPETITIVENESS_DEMONSTRATION_PROGRAM,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SOLICITATION_DATE,date,49613,42891,0,42891,42891,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SUBCHAPTER_SCORPORATION,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TOTAL_DOLLARS_OBLIGATED,number,49613,49613,49613,0,0,0,4998,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TOTAL_OUTLAYED_AMOUNT_FOR_OVERALL_AWARD,number,49613,6322,6322,0,0,0,24,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,TREASURY_ACCOUNTS_FUNDING_THIS_AWARD,number,49613,8361,0,0,0,0,8280,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,USASPENDING_PERMALINK,number,49613,49613,0,0,0,0,0,
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PAYMENT_NATURE,number,19377,19377,0,0,0,0,0,
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PROGRAM_YEAR,date,19377,19377,19377,19377,19377,1,0,
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_SPECIALTY_STATE_AGG,PROGRAM_YEAR,date,34993,34993,34993,34993,34993,1,0,
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,COUNTIES,number,250,0,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,CORE_PROJECT_NUM,number,2122611,2122582,15556,15556,15556,0,209,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,PROJECT_NUM,number,2122611,2122611,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_NIH_REPORTER,SPENDING_CATEGORIES,number,2122611,1257075,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__FED_RETRACTION_WATCH,COUNTRIES,number,71591,71377,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,STAT_MONTH,date,432,0,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_RESPONSES_SUMMARY,number,10,1,0,0,0,1,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_RESPONSES_UPLOADER,number,10,1,0,0,0,1,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_OSF_REGISTRATIONS,REGISTRATION_SUPPLEMENT,number,10,10,0,0,0,0,0,
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_RETRACTION_WATCH_DATABASE,COUNTRIES,number,71388,71388,0,0,0,0,0,
TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,INCIDENT_MONTH,date,1150788,1150788,1150788,1150788,1150788,1,876534,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,HAZMAT_RELEASED_QUANTITY,number,251149,232,200,199,199,0,41,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,INCIDENT_MONTH,date,251149,251149,251149,251149,251149,1,181699,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,INCIDENT_YEAR,date,251149,251149,251149,251149,251149,1,29117,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,MAINTENANCE_INCIDENT_MONTH,date,251149,231753,231753,231753,231753,1,168160,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,MAINTENANCE_INCIDENT_YEAR,date,251149,231753,231753,231753,231753,1,29117,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,NUMBER_OF_CARS,number,251149,251090,251090,251090,251090,0,20781,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,NUMBER_OF_LOCOMOTIVE_UNITS,number,251149,251136,251136,251136,251136,0,6342,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,OTHER_INCIDENT_MONTH,date,251149,4566,4566,4566,4566,1,3340,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,OTHER_INCIDENT_YEAR,date,251149,4566,4566,4566,4566,1,4,
TRANSPORT,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,REPORT_YEAR,date,251149,251149,251149,251149,251149,1,0,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,ACCIDENT_MONTH,date,224941,224941,224941,224941,224941,1,170014,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,ACCIDENT_YEAR,date,224941,224941,224941,224941,224941,1,38292,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,MAINTENANCE_ACCIDENT_MONTH,date,224941,224940,224940,224940,224940,1,170013,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,MAINTENANCE_ACCIDENT_YEAR,date,224941,224940,224940,224940,224940,1,38292,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,METHOD_OF_OPERATION,number,224941,37800,0,0,0,0,0,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,OTHER_ACCIDENT_MONTH,date,224941,19519,19519,19519,19519,1,14707,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,OTHER_ACCIDENT_YEAR,date,224941,19519,19519,19519,19519,1,3359,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,TOTAL_INJURED_FORM_54,number,224941,224941,224941,224941,224941,0,215141,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,TOTAL_KILLED_FORM_54,number,224941,224941,224941,224941,224941,0,223229,
TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,YEAR,date,224941,224941,224941,224941,224941,1,0,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,ACFT_YEAR,date,31503,31503,31503,0,0,0,2,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,OPER_CERT_NUM,number,31503,31503,42,42,42,0,3,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_NUM,number,31503,31503,11620,11620,11620,0,2507,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_WIDTH,number,31503,31503,31503,0,0,0,20,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,TOTAL_SEATS,number,31503,31503,31503,0,0,0,78,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_MONTH,date,30968,30968,30968,30968,30968,0,0,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_YEAR,date,30968,30968,30968,30968,30968,1,0,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LATITUDE,number,30968,30968,13,13,13,0,9227,
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LONGITUDE,number,30968,30968,13,13,13,0,20710,
