schema,table,column,ruling,reason,n_nonempty,pct_double,pct_date
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_OTHER_JAIL,cast_double,clean,86458,1.000,0.693
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_PRISON,cast_double,clean,89082,1.000,0.658
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_POP,cast_double,clean,97940,1.000,0.740
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_POP_RATE,cast_double,clean,96351,1.000,0.019
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_POP_15TO64,ambiguous_number,both_parse,126786,1.000,1.000
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_CUSTODY,cast_double,clean,93590,1.000,0.502
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_CUSTODY_RATE,cast_double,clean,76271,1.000,0.163
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_JURIS,cast_double,clean,1269,1.000,0.691
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_ADMITS,ambiguous_number,both_parse,89273,1.000,0.998
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_ADMITS_RATE,cast_double,clean,89177,1.000,0.044
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_POP,ambiguous_number,both_parse,90582,1.000,0.998
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_POP_RATE,cast_double,clean,90497,1.000,0.030
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_SENTENCED_CUSTODY,cast_double,clean,88197,1.000,0.472
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_SENTENCED_CUSTODY_RATE,cast_double,clean,72743,1.000,0.136
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_FEMALE_PRISON_ADMITS_RATE,cast_double,clean,31816,1.000,0.115
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_FEMALE_PRISON_POP_RATE,cast_double,clean,36085,1.000,0.085
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_JAIL_POP_RATE,cast_double,clean,74697,1.000,0.019
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_MALE_PRISON_ADMITS_RATE,cast_double,clean,32569,1.000,0.036
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_MALE_PRISON_POP_RATE,cast_double,clean,36908,1.000,0.021
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_PRISON_ADMITS_RATE,cast_double,clean,45155,1.000,0.048
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_PRISON_POP_RATE,cast_double,clean,48312,1.000,0.029
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,YEAR,ambiguous_date,both_parse,128507,1.000,1.000
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTRY_ENRLMT_NUM,ambiguous_number,both_parse,41779,1.000,1.000
LABOR,LABOR__FED_DOL_OLMS,ASSETS_PLEDGED,keep_text,low_cast,274478,0.000,0.000
LABOR,LABOR__FED_DOL_OLMS,CONTINGENT_LIABILITIES,keep_text,low_cast,274473,0.000,0.000
LABOR,LABOR__FED_DOL_OLMS,HAS_LIQUIDATED_LIABILITIES,keep_text,low_cast,224278,0.000,0.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,NAICS_YEAR,ambiguous_date,both_parse,391937,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DAFW_CASES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DAFW_DAYS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DJTR_CASES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DJTR_DAYS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_HEARING_LOSS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_INJURIES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_OTHER_CASES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_OTHER_ILLNESSES,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_POISONINGS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_RESPIRATORY_CONDITIONS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_SKIN_DISORDERS,ambiguous_number,both_parse,394234,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,NAICS_YEAR,ambiguous_date,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DAFW_CASES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DAFW_DAYS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DJTR_CASES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DJTR_DAYS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_HEARING_LOSS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_INJURIES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_OTHER_CASES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_OTHER_ILLNESSES,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_POISONINGS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_RESPIRATORY_CONDITIONS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_SKIN_DISORDERS,ambiguous_number,both_parse,398620,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,NAICS_YEAR,ambiguous_date,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DAFW_CASES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DAFW_DAYS,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DJTR_CASES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DJTR_DAYS,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_HEARING_LOSS,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_INJURIES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_OTHER_CASES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_OTHER_ILLNESSES,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_POISONINGS,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_RESPIRATORY_CONDITIONS,ambiguous_number,both_parse,383277,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_SKIN_DISORDERS,ambiguous_number,both_parse,383280,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,890934,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,NAICS_YEAR,ambiguous_date,both_parse,889661,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,890934,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,688649,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,NAICS_YEAR,ambiguous_date,both_parse,688649,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,688649,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,ANNUAL_AVERAGE_EMPLOYEES,ambiguous_number,both_parse,330447,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,NAICS_YEAR,ambiguous_date,both_parse,330447,1.000,1.000
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,TOTAL_HOURS_WORKED,ambiguous_number,both_parse,330447,1.000,1.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_CREATED,cast_date,clean,882,0.000,1.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_UPDATED,keep_text,empty,0,,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_FILED,keep_text,partial_cast,4,0.250,0.750
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_OF_FINAL_COURT_APPROVAL,keep_text,low_cast,1,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,FILED_COMPLAINT,keep_text,low_cast,4,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,OTHER_SETTLEMENT_AMOUNT,keep_text,low_cast,24,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,PRESIDENTIALADMINISTRATION,keep_text,low_cast,832,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTALSETTLEMENTAMOUNT,keep_text,low_cast,809,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTAL_FEDERAL_SHARE,keep_text,low_cast,22,0.000,0.000
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,YEAR,ambiguous_date,both_parse,832,1.000,1.000
OPEN_DATA,OPEN_DATA__INTL_CA_OPEN_CANADA,DATE_PUBLISHED,cast_date,clean,500,0.000,1.000
OPEN_DATA,OPEN_DATA__INTL_GE_DATAGOV,POLICY_AREA,keep_text,low_cast,1,0.000,0.000
OPEN_DATA,OPEN_DATA__INTL_GR_DATAGOV,DATE_CREATED,cast_date,clean,4988,0.000,1.000
OPEN_DATA,OPEN_DATA__XC_WAYBACK_DOJ_EPSTEIN,CAPTURE_TIMESTAMP_RAW,ambiguous_date,both_parse,1537352,1.000,1.000
POLITICS,POLITICS__BILLS,LATEST_ACTION_DATE,cast_date,clean,36460,0.000,1.000
POLITICS,POLITICS__CA_LOBBY_COVER,REPORT_NUM,ambiguous_number,both_parse,524164,1.000,1.000
POLITICS,POLITICS__FEC_CANDIDATE_SUMMARY,COVERAGE_END_DATE,keep_text,id_smell,7933,0.000,1.000
POLITICS,POLITICS__FED_FCC_LICENSING,ELIGIBILITY_RULE_NUM,keep_text,empty,0,,
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_AMOUNT,cast_double,clean,500,1.000,0.000
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_DATE,cast_date,clean,500,0.000,1.000
POLITICS,POLITICS__FED_FEC_API,ELECTION_YEAR,keep_text,empty,0,,
POLITICS,POLITICS__FED_FEC_API,LOAD_DATE,cast_date,clean,500,0.000,1.000
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_MONTH,ambiguous_date,both_parse,2356,1.000,1.000
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_YEAR,ambiguous_date,both_parse,4066,1.000,1.000
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_MONTH,ambiguous_date,both_parse,2382,1.000,1.000
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_YEAR,ambiguous_date,both_parse,2383,1.000,1.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_1,keep_text,low_cast,2693,0.000,0.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_2,keep_text,low_cast,487,0.000,0.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_3,keep_text,low_cast,102,0.000,0.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_4,keep_text,low_cast,12,0.000,0.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_5,keep_text,low_cast,1,0.000,0.000
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_6,keep_text,low_cast,1,0.000,0.000
POLITICS,POLITICS__FED_FJC_SERVICE,C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN,ambiguous_date,both_parse,5,1.000,1.000
POLITICS,POLITICS__FED_FJC_SERVICE,SERVICE_AS_CHIEF_JUDGE_BEGIN,ambiguous_date,both_parse,1264,1.000,1.000
POLITICS,POLITICS__FED_VOTEVIEW_MEMBERS,LAST_MEANS,keep_text,id_smell,48215,1.000,1.000
POLITICS,POLITICS__FED_VOTEVIEW_MEMBERS,NOMINATE_GEO_MEAN_PROBABILITY,cast_double,clean,49822,1.000,0.000
POLITICS,POLITICS__FED_VOTEVIEW_ROLLCALL_META,DATE,cast_date,clean,113512,0.000,1.000
POLITICS,POLITICS__FJC_APPOINTMENT,COMMISSION_DATE,cast_date,clean,4731,0.000,1.000
POLITICS,POLITICS__FJC_APPOINTMENT,CONFIRMATION_DATE,cast_date,clean,4577,0.000,1.000
POLITICS,POLITICS__FJC_APPOINTMENT,NOMINATION_DATE,cast_date,clean,4605,0.000,1.000
POLITICS,POLITICS__FJC_APPOINTMENT,TERMINATION_DATE,cast_date,clean,3296,0.000,1.000
POLITICS,POLITICS__INTL_ELECTIONS_CANADA_CONTRIBUTIONS,PART_NUMBER_OF_RETURN,keep_text,low_cast,12646465,0.000,0.000
POLITICS,POLITICS__IRS527_8872_REPORTS,MONTHLY_RPT_MONTH,keep_text,id_smell,10110,1.000,1.000
POLITICS,POLITICS__SENATE_TRADES,AMOUNT_BAND,keep_text,low_cast,8350,0.000,0.000
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,PAYMENT_METHOD,ambiguous_number,both_parse,193741,1.000,1.000
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,PAYMENT_METHOD,keep_text,id_smell,146112,1.000,1.000
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,PAYMENT_METHOD,keep_text,id_smell,197968,1.000,1.000
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,PAYMENT_METHOD,ambiguous_number,both_parse,457521,1.000,1.000
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,PAYMENT_METHOD,ambiguous_number,both_parse,259537,1.000,1.000
POLITICS,POLITICS__TX_LOBBY_AWARDS,ACTIVITYAMOUNTCD,keep_text,low_cast,1589,0.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,APPLICABLE_YEAR,ambiguous_date,both_parse,283803,1.000,1.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_AWARD,cast_double,clean,184780,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_ENTERTAINMENT,cast_double,clean,188471,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_EVENT,cast_double,clean,182542,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_FOOD,cast_double,clean,223602,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_GIFT,cast_double,clean,186687,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_MEDIA,cast_double,clean,182732,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_TRANSPORTATION,cast_double,clean,182855,1.000,0.000
POLITICS,POLITICS__TX_LOBBY_ENTERTAINMENT,ACTIVITYAMOUNTCD,keep_text,low_cast,2836,0.000,0.000
POLITICS,POLITICS__TX_LOBBY_FOOD_BEVERAGE,ACTIVITYAMOUNTCD,keep_text,low_cast,14452,0.000,0.000
POLITICS,POLITICS__TX_LOBBY_GIFTS,ACTIVITYAMOUNTCD,keep_text,low_cast,4084,0.000,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN1,keep_text,partial_cast,102,0.843,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN10,keep_text,partial_cast,102,0.941,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN11,keep_text,low_cast,102,0.431,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN12,keep_text,partial_cast,102,0.863,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN13,keep_text,low_cast,102,0.422,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN2,cast_double,clean,102,1.000,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN3,keep_text,partial_cast,102,0.863,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN4,keep_text,partial_cast,102,0.912,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN5,keep_text,partial_cast,102,0.588,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN6,keep_text,partial_cast,102,0.951,0.010
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN7,keep_text,partial_cast,102,0.941,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN8,keep_text,partial_cast,102,0.941,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN9,keep_text,partial_cast,102,0.882,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,HOUSE_MEDIAN,cast_double,clean,102,1.000,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,SC_MEDIAN,keep_text,partial_cast,102,0.843,0.000
POLITICS,POLITICS__XC_JCS_MEDIANS,SENATE_MEDIAN,cast_double,clean,102,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,TERMINATION_DATE_RAW,keep_text,low_cast,167928,0.000,0.055
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ACTION_DATE,cast_date,clean,49613,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ACTION_DATE_FISCAL_YEAR,ambiguous_date,both_parse,49613,1.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ALASKAN_NATIVE_CORPORATION_OWNED_FIRM,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COMMUNITY_DEVELOPED_CORPORATION_OWNED_FIRM,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COMMUNITY_DEVELOPMENT_CORPORATION,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONSTRUCTION_WAGE_RATE_REQUIREMENTS,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONTINGENCY_HUMANITARIAN_OR_PEACEKEEPING_OPERATION,keep_text,low_cast,47697,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONTRACTING_OFFICERS_DETERMINATION_OF_BUSINESS_SIZE,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COST_ACCOUNTING_STANDARDS_CLAUSE,keep_text,low_cast,39585,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COST_OR_PRICING_DATA,keep_text,low_cast,18817,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CURRENT_TOTAL_VALUE_OF_AWARD,cast_double,clean,45074,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,FEDERAL_ACCOUNTS_FUNDING_THIS_AWARD,keep_text,low_cast,8361,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,FEDERAL_ACTION_OBLIGATION,cast_double,clean,49613,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_1_AMOUNT,cast_double,clean,8337,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_2_AMOUNT,cast_double,clean,8167,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_3_AMOUNT,cast_double,clean,7196,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_4_AMOUNT,cast_double,clean,7105,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_5_AMOUNT,cast_double,clean,6925,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,INITIAL_REPORT_DATE,cast_date,clean,49613,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,LAST_MODIFIED_DATE,cast_date,clean,49613,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,LIMITED_LIABILITY_CORPORATION,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,NUMBER_OF_ACTIONS,ambiguous_number,both_parse,45074,1.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,NUMBER_OF_OFFERS_RECEIVED,ambiguous_number,both_parse,25730,1.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OBLIGATED_AMOUNT_FROM_COVID_19_SUPPLEMENTALS_FOR_OVERALL_AWARD,cast_double,clean,179,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OBLIGATED_AMOUNT_FROM_IIJA_SUPPLEMENTAL_FOR_OVERALL_AWARD,cast_double,clean,248,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ORDERING_PERIOD_END_DATE,cast_date,clean,4539,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OUTLAYED_AMOUNT_FROM_COVID_19_SUPPLEMENTALS_FOR_OVERALL_AWARD,cast_double,clean,166,1.000,0.078
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OUTLAYED_AMOUNT_FROM_IIJA_SUPPLEMENTAL_FOR_OVERALL_AWARD,cast_double,clean,229,1.000,0.096
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PARTNERSHIP_OR_LIMITED_LIABILITY_PARTNERSHIP,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_CURRENT_END_DATE,cast_date,clean,45074,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_POTENTIAL_END_DATE,cast_date,clean,45074,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PERIOD_OF_PERFORMANCE_START_DATE,cast_date,clean,49613,0.000,1.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,POTENTIAL_TOTAL_VALUE_OF_AWARD,cast_double,clean,49613,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRICE_EVALUATION_ADJUSTMENT_PREFERENCE_PERCENT_DIFFERENCE,keep_text,id_smell,2482,1.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PURCHASE_CARD_AS_PAYMENT_METHOD,keep_text,low_cast,45074,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SMALL_BUSINESS_COMPETITIVENESS_DEMONSTRATION_PROGRAM,keep_text,low_cast,49613,0.000,0.000
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,SOLICITATION_DATE,cast_date,clean,42891,0.000,1.000
