db,schema,table,column,ordinal,dtype,charlen,numprec,numscale,nullable,comment
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,DECISIONS,DECISION_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,DECISIONS,TARGET_KIND,2,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,DECISIONS,TARGET_ID,3,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,DECISIONS,DECISION,4,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,DECISIONS,REASON,5,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,DECISIONS,REVIEWER,6,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,DECISIONS,MODEL_VERSION,7,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,DECISIONS,QUEUE_SNAPSHOT,8,VARIANT,,,,YES,
LIBRARY_META,REVIEW,DECISIONS,DECIDED_AT,9,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,LEAD_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,DECISION,2,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,REASON,3,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,REVIEWER,4,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,DECIDED_AT,5,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,DECISION_LEVEL,6,TEXT,6,,,YES,
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,COHORT_ID,7,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,COHORT_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,DECISION,2,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,REASON,3,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,REVIEWER,4,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,QUEUE_SNAPSHOT,5,VARIANT,,,,YES,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,DECIDED_AT,6,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REVIEW,V_LATEST_COHORT_DECISIONS,DECISION_ID,7,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,LEAD_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,DECISION,2,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,REASON,3,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,REVIEWER,4,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,QUEUE_SNAPSHOT,5,VARIANT,,,,YES,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,DECIDED_AT,6,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REVIEW,V_LATEST_DECISIONS,DECISION_ID,7,TEXT,16777216,,,YES,
LIBRARY_META,REVIEW,V_LEAD_COHORT_MAP,LEAD_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REVIEW,V_LEAD_COHORT_MAP,COHORT_ID,2,TEXT,16777216,,,YES,
