db,schema,table,type,row_count,bytes,created,last_altered,comment
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_OPEN_DATA_BR_6083BC2934__RECORDS,VIEW,,,2026-07-30 12:02:07.548000-07:00,2026-07-30 12:02:07.964000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_OPEN_DATA_BR_C110D5CF59__PLACES,VIEW,,,2026-07-30 12:02:07.891000-07:00,2026-07-30 12:02:08.253000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_OPEN_DATA_BR_C110D5CF59__RECORDS,VIEW,,,2026-07-06 07:05:37.108000-07:00,2026-07-06 07:05:37.408000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB__CASES,VIEW,,,2026-07-30 12:02:09.073000-07:00,2026-07-30 12:02:09.458000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SEATTLE_OPEN_DAT_C8F2072189__PLACES,VIEW,,,2026-07-30 12:02:09.156000-07:00,2026-07-30 12:02:09.470000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SEATTLE_OPEN_DAT_C8F2072189__RECORDS,VIEW,,,2026-07-06 07:05:37.636000-07:00,2026-07-06 07:05:37.955000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SF_OPENDATA_DATA_79618299A6__PLACES,VIEW,,,2026-07-30 12:02:10.627000-07:00,2026-07-30 12:02:11.116000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SF_OPENDATA_DATA_79618299A6__RECORDS,VIEW,,,2026-07-06 07:05:37.984000-07:00,2026-07-06 07:05:38.300000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SF_OPENDATA_DATA_8DCCC91916__PROVIDERS,VIEW,,,2026-07-30 12:02:10.852000-07:00,2026-07-30 12:02:11.177000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SF_OPENDATA_DATA_C19EE9EB44__PROVIDERS,VIEW,,,2026-07-30 12:02:12.093000-07:00,2026-07-30 12:02:12.486000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_SF_OPENDATA_DATA_C19EE9EB44__RECORDS,VIEW,,,2026-07-06 07:05:37.955000-07:00,2026-07-06 07:05:38.282000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_0F8F4663C8__RECORDS,VIEW,,,2026-07-30 12:02:12.097000-07:00,2026-07-30 12:02:12.425000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_24C81C0C8A__RECORDS,VIEW,,,2026-07-30 12:02:13.748000-07:00,2026-07-30 12:02:14.100000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_28E2F49084__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:13.771000-07:00,2026-07-30 12:02:14.103000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_28E2F49084__RECORDS,VIEW,,,2026-07-06 07:05:38.763000-07:00,2026-07-06 07:05:39.006000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F__PLACES,VIEW,,,2026-07-30 12:02:15.030000-07:00,2026-07-30 12:02:15.512000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F__RECORDS,VIEW,,,2026-07-06 07:05:38.760000-07:00,2026-07-06 07:05:39.020000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_5410A1009F__PLACES,VIEW,,,2026-07-30 12:02:15.110000-07:00,2026-07-30 12:02:15.514000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_5410A1009F__RECORDS,VIEW,,,2026-07-06 07:05:39.343000-07:00,2026-07-06 07:05:39.657000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_6F798A64FA__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:16.703000-07:00,2026-07-30 12:02:17.050000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_6F798A64FA__RECORDS,VIEW,,,2026-07-06 07:05:39.499000-07:00,2026-07-06 07:05:39.713000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_A415622C5D__PLACES,VIEW,,,2026-07-30 12:02:16.733000-07:00,2026-07-30 12:02:17.070000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_A415622C5D__RECORDS,VIEW,,,2026-07-06 07:05:39.592000-07:00,2026-07-06 07:05:39.900000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_B4FDC1DC58__FACILITIES,VIEW,,,2026-07-30 12:02:18.168000-07:00,2026-07-30 12:02:18.564000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_D83872D208__CASES,VIEW,,,2026-07-30 12:02:18.171000-07:00,2026-07-30 12:02:18.541000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_D83872D208__RECORDS,VIEW,,,2026-07-06 07:05:40.152000-07:00,2026-07-06 07:05:40.551000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1__PLACES,VIEW,,,2026-07-30 12:02:19.691000-07:00,2026-07-30 12:02:20.054000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1__RECORDS,VIEW,,,2026-07-06 07:05:40.267000-07:00,2026-07-06 07:05:40.596000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_F525266F32__FACILITIES,VIEW,,,2026-07-30 12:02:19.713000-07:00,2026-07-30 12:02:20.053000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_0028F23236__RECORDS,VIEW,,,2026-07-05 22:00:15.768000-07:00,2026-07-05 22:00:15.944000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C__RECORDS,VIEW,,,2026-07-05 22:00:15.748000-07:00,2026-07-05 22:00:15.978000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_103F7D641F__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:21.231000-07:00,2026-07-30 12:02:21.787000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_103F7D641F__RECORDS,VIEW,,,2026-07-06 07:05:40.542000-07:00,2026-07-06 07:05:40.937000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_1614522F52__RECORDS,VIEW,,,2026-07-30 12:02:21.271000-07:00,2026-07-30 12:02:21.721000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:23.341000-07:00,2026-07-30 12:02:23.745000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7__RECORDS,VIEW,,,2026-07-05 22:00:16.505000-07:00,2026-07-05 22:00:16.730000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_1E3F70C6A8__RECORDS,VIEW,,,2026-07-05 22:00:16.976000-07:00,2026-07-05 22:00:17.197000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_2065CE1D57__RECORDS,VIEW,,,2026-07-05 22:00:17.251000-07:00,2026-07-05 22:00:17.504000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6__RECORDS,VIEW,,,2026-07-05 22:00:17.694000-07:00,2026-07-05 22:00:17.996000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37__RECORDS,VIEW,,,2026-07-05 22:00:17.760000-07:00,2026-07-05 22:00:18.059000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B__RECORDS,VIEW,,,2026-07-05 22:00:17.826000-07:00,2026-07-05 22:00:18.060000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_289C31329B__CASES,VIEW,,,2026-07-30 12:02:23.335000-07:00,2026-07-30 12:02:24.013000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22__RECORDS,VIEW,,,2026-07-05 22:00:18.493000-07:00,2026-07-05 22:00:18.705000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_33421B5A2A__FACILITIES,VIEW,,,2026-07-30 12:02:24.398000-07:00,2026-07-30 12:02:24.871000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_36BE408253__RECORDS,VIEW,,,2026-07-05 22:00:18.580000-07:00,2026-07-05 22:00:18.769000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7__RECORDS,VIEW,,,2026-07-05 22:00:18.817000-07:00,2026-07-05 22:00:19.067000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_37975584A8__RECORDS,VIEW,,,2026-07-05 22:00:19.184000-07:00,2026-07-05 22:00:19.466000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_38579BBDBC__FACILITIES,VIEW,,,2026-07-30 12:02:24.441000-07:00,2026-07-30 12:02:24.888000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_3C77C8480B__FACILITIES,VIEW,,,2026-07-30 12:02:26.340000-07:00,2026-07-30 12:02:26.811000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_42CA38B0B0__RECORDS,VIEW,,,2026-07-05 22:00:20.014000-07:00,2026-07-05 22:00:20.256000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4309355F14__FACILITIES,VIEW,,,2026-07-30 12:02:26.564000-07:00,2026-07-30 12:02:27.107000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2__FACILITIES,VIEW,,,2026-07-30 12:02:27.540000-07:00,2026-07-30 12:02:28.137000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_447082E18E__RECORDS,VIEW,,,2026-07-05 22:00:20.425000-07:00,2026-07-05 22:00:20.755000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5__RECORDS,VIEW,,,2026-07-05 22:00:20.772000-07:00,2026-07-05 22:00:21.036000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F__RECORDS,VIEW,,,2026-07-05 22:00:21.077000-07:00,2026-07-05 22:00:21.392000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4DDE6E2C89__RECORDS,VIEW,,,2026-07-05 22:00:21.258000-07:00,2026-07-05 22:00:21.415000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4EBA247771__PROVIDERS,VIEW,,,2026-07-30 12:02:27.587000-07:00,2026-07-30 12:02:27.996000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4ED1B6FFA6__RECORDS,VIEW,,,2026-07-05 22:00:21.761000-07:00,2026-07-05 22:00:21.984000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD__RECORDS,VIEW,,,2026-07-05 22:00:21.834000-07:00,2026-07-05 22:00:22.029000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F__RECORDS,VIEW,,,2026-07-05 22:00:21.979000-07:00,2026-07-05 22:00:22.182000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_55EF6EF0C6__PROVIDERS,VIEW,,,2026-07-30 12:02:29.408000-07:00,2026-07-30 12:02:29.797000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_55EF6EF0C6__RECORDS,VIEW,,,2026-07-06 07:05:43.415000-07:00,2026-07-06 07:05:43.735000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_589CC47A29__RECORDS,VIEW,,,2026-07-30 12:02:29.985000-07:00,2026-07-30 12:02:30.484000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5C3521189E__FACILITIES,VIEW,,,2026-07-30 12:02:30.577000-07:00,2026-07-30 12:02:31.154000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5D4CAAD7FB__RECORDS,VIEW,,,2026-07-05 22:00:23.177000-07:00,2026-07-05 22:00:23.382000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F__RECORDS,VIEW,,,2026-07-05 22:00:23.189000-07:00,2026-07-05 22:00:23.356000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5E73751281__FACILITIES,VIEW,,,2026-07-30 12:02:30.737000-07:00,2026-07-30 12:02:31.249000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:32.374000-07:00,2026-07-30 12:02:33.337000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF__RECORDS,VIEW,,,2026-07-06 07:05:44.370000-07:00,2026-07-06 07:05:44.952000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6__RECORDS,VIEW,,,2026-07-05 22:00:23.854000-07:00,2026-07-05 22:00:24.078000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050__RECORDS,VIEW,,,2026-07-05 22:00:23.839000-07:00,2026-07-05 22:00:24.042000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF__RECORDS,VIEW,,,2026-07-05 22:00:24.499000-07:00,2026-07-05 22:00:24.677000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_636FFFDFA2__FACILITIES,VIEW,,,2026-07-30 12:02:33.104000-07:00,2026-07-30 12:02:33.677000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_645B93D1C3__RECORDS,VIEW,,,2026-07-05 22:00:24.634000-07:00,2026-07-05 22:00:24.885000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB__RECORDS,VIEW,,,2026-07-05 22:00:24.819000-07:00,2026-07-05 22:00:25.024000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_66C519BCCF__FACILITIES,VIEW,,,2026-07-30 12:02:33.780000-07:00,2026-07-30 12:02:34.410000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_6F5FCC229F__FACILITIES,VIEW,,,2026-07-30 12:02:33.916000-07:00,2026-07-30 12:02:34.393000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_701571FD92__PROVIDERS,VIEW,,,2026-07-30 12:02:35.993000-07:00,2026-07-30 12:02:36.342000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7186EDB84B__PROVIDERS,VIEW,,,2026-07-30 12:02:36.248000-07:00,2026-07-30 12:02:36.773000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_79CFD825BF__RECORDS,VIEW,,,2026-07-05 22:00:26.339000-07:00,2026-07-05 22:00:26.675000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7A3C73B2FD__FACILITIES,VIEW,,,2026-07-30 12:02:37.047000-07:00,2026-07-30 12:02:37.513000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7DACFB4113__RECORDS,VIEW,,,2026-07-05 22:00:27.320000-07:00,2026-07-05 22:00:27.533000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7F45E582F7__FACILITIES,VIEW,,,2026-07-30 12:02:37.048000-07:00,2026-07-30 12:02:37.579000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D__RECORDS,VIEW,,,2026-07-05 22:00:27.319000-07:00,2026-07-05 22:00:27.593000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_81A81B1650__RECORDS,VIEW,,,2026-07-30 12:02:38.964000-07:00,2026-07-30 12:02:39.346000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_8A9374EA5D__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:39.352000-07:00,2026-07-30 12:02:39.813000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3__FACILITIES,VIEW,,,2026-07-30 12:02:40.102000-07:00,2026-07-30 12:02:40.661000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_8DE28DA9D9__RECORDS,VIEW,,,2026-07-30 12:02:40.207000-07:00,2026-07-30 12:02:40.572000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_9837982623__RECORDS,VIEW,,,2026-07-05 22:00:28.464000-07:00,2026-07-05 22:00:28.760000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3__RECORDS,VIEW,,,2026-07-05 22:00:28.753000-07:00,2026-07-05 22:00:28.975000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252__RECORDS,VIEW,,,2026-07-05 22:00:28.830000-07:00,2026-07-05 22:00:29.050000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A3B79359D3__FACILITIES,VIEW,,,2026-07-30 12:02:42.033000-07:00,2026-07-30 12:02:42.540000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A4022A1A2D__FACILITIES,VIEW,,,2026-07-30 12:02:42.400000-07:00,2026-07-30 12:02:42.884000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A45115B872__FACILITIES,VIEW,,,2026-07-30 12:02:43.141000-07:00,2026-07-30 12:02:43.639000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A54AA90538__FACILITIES,VIEW,,,2026-07-30 12:02:43.264000-07:00,2026-07-30 12:02:43.763000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A5715666DA__FACILITIES,VIEW,,,2026-07-30 12:02:45.139000-07:00,2026-07-30 12:02:45.693000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A5AE4FD7A4__FACILITIES,VIEW,,,2026-07-05 19:56:28.817000-07:00,2026-07-05 19:56:29.203000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A5AE4FD7A4__PROVIDERS,VIEW,,,2026-07-30 12:02:45.531000-07:00,2026-07-30 12:02:46.014000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A6AF8166D5__RECORDS,VIEW,,,2026-07-05 22:00:30.264000-07:00,2026-07-05 22:00:30.478000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A8921E729F__RECORDS,VIEW,,,2026-07-05 22:00:30.333000-07:00,2026-07-05 22:00:30.547000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A9B7E273C8__FACILITIES,VIEW,,,2026-07-05 19:56:29.083000-07:00,2026-07-05 19:56:29.492000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A9B7E273C8__PROVIDERS,VIEW,,,2026-07-30 12:02:46.977000-07:00,2026-07-30 12:02:47.529000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_AC57352C67__RECORDS,VIEW,,,2026-07-05 22:00:30.955000-07:00,2026-07-05 22:00:31.182000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA__RECORDS,VIEW,,,2026-07-05 22:00:31.102000-07:00,2026-07-05 22:00:31.345000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_B0241DEE4B__RECORDS,VIEW,,,2026-07-05 22:00:31.388000-07:00,2026-07-05 22:00:31.627000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_B0F7881369__FACILITIES,VIEW,,,2026-07-30 12:02:46.996000-07:00,2026-07-30 12:02:47.504000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0__RECORDS,VIEW,,,2026-07-05 22:00:31.840000-07:00,2026-07-05 22:00:32.476000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_B5E39C25F8__FACILITIES,VIEW,,,2026-07-30 12:02:48.313000-07:00,2026-07-30 12:02:48.814000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6__RECORDS,VIEW,,,2026-07-05 22:00:32.099000-07:00,2026-07-05 22:00:32.318000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_BF328ADD84__RECORDS,VIEW,,,2026-07-05 22:00:32.553000-07:00,2026-07-05 22:00:32.862000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65__RECORDS,VIEW,,,2026-07-05 22:00:32.791000-07:00,2026-07-05 22:00:33.019000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_C357F1F9E1__ORGANIZATIONS,VIEW,,,2026-07-30 12:02:48.578000-07:00,2026-07-30 12:02:48.863000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF__RECORDS,VIEW,,,2026-07-05 22:00:33.120000-07:00,2026-07-05 22:00:33.352000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_CC88C02100__RECORDS,VIEW,,,2026-07-05 22:00:33.894000-07:00,2026-07-05 22:00:34.141000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_CDBDD459C0__FACILITIES,VIEW,,,2026-07-30 12:02:50.104000-07:00,2026-07-30 12:02:50.627000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_CEE3F16579__RECORDS,VIEW,,,2026-07-05 22:00:33.945000-07:00,2026-07-05 22:00:34.135000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D4ACA49A9B__PROVIDERS,VIEW,,,2026-07-30 12:02:50.134000-07:00,2026-07-30 12:02:50.501000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__PLACES,VIEW,,,2026-07-30 12:02:51.504000-07:00,2026-07-30 12:02:51.994000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__RECORDS,VIEW,,,2026-07-06 07:05:50.763000-07:00,2026-07-06 07:05:51.237000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_DCD75231F6__FACILITIES,VIEW,,,2026-07-30 12:02:51.525000-07:00,2026-07-30 12:02:52.099000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_E776045748__RECORDS,VIEW,,,2026-07-05 22:00:34.705000-07:00,2026-07-05 22:00:34.985000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_E7A8212053__RECORDS,VIEW,,,2026-07-05 22:00:34.763000-07:00,2026-07-05 22:00:34.984000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F__RECORDS,VIEW,,,2026-07-05 22:00:35.486000-07:00,2026-07-05 22:00:35.786000-07:00,
