database,schema,table,column,ordinal,data_type,is_nullable,key_label,tier,spine_wired,has_norm_rule,spine_entity_grain,total_rows,nonnull_after_norm,distinct_after_norm,sample_values,verify_error
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_D4FFB81E01,ADDRESS,47,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830,VIOLATION_ZIP,14,TEXT,YES,ZIP,GEO,False,True,place,9999.0,9990.0,30.0,"['02118', '02116', '02128', '02132', '02126']",
LIBRARY_RAW,LANDING,PORTAL_CKA_INDIANA_DATA_HUB_FE00D42ACC,FIPS,4,TEXT,YES,FIPS,GEO,False,True,place,10000.0,10000.0,94.0,"['18011', '18003', '18173', '18145', '18041']",
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_B0E3B6B19B,LAB_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_SF_OPENDATA_DATA_79618299A6,FULL_BUSINESS_ADDRESS,6,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,DOING_BUSINESS_AS_NAME,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_6DF63A4983,NPI,1,TEXT,YES,NPI,STEEL,False,True,provider,187.0,187.0,185.0,"['1114109337', '1275605180', '1396764353', '1508908591', '1396778197']",
LIBRARY_RAW,LANDING,PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB,NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_NURSING_HOME_DEFICIENCIES,CMS_CERTIFICATION_NUMBER_CCN,1,TEXT,YES,CCN,STEEL,True,True,facility,418479.0,413329.0,14383.0,"['015014', '015015', '015009', '015010', '015012']",
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B8BE43CF1C,ADDRESS,47,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_DOL_FORM5500,SPONS_SIGNED_NAME,84,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_5822AAEE01,PATENT_NR,4,TEXT,YES,PATENT,STEEL,False,True,asset,2000.0,2000.0,519.0,"['1152722', 'SX 5', '1197044', '1110812', '1051639']",
LIBRARY_RAW,LANDING,PORTAL_ARC_ORANGE_COUNTY_OP_05390F8D55,SIC_CODE,4,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_SEC_EDGAR,EIN,3,TEXT,YES,EIN,STEEL,False,True,organization,200.0,190.0,19.0,"['352617337', '911144442', '943177549', '611767919', '942404110']",
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_B1DAECCB1B,LONGITUDE,34,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,INTL_GLEIF,Entity.OtherAddresses.OtherAddress.1.MailRouting,63,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_37575AD872,SIC_3,95,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,INTL_GLEIF,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.2,65,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_52229E2E24,USER_PRIMARY_SIC,103,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_6A4468B24F,SHAPE__AREA,10,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_4F19F66C45,USER_ADDRESS,78,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_USASPENDING_CONTRACTS_FULL,highly_compensated_officer_3_name,289,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,LAT,10,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_NEW_MEXICO_OPEN_7DE8F482F1,NAICS_DESC,24,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_SEC_DERA_SUB_2024Q1,SIC,4,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_7B0A7183BD,SIC_3,93,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_0A94DB308E,LONGITUDE,49,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,FED_EPA_TRI_BASIC_2023,C_33_NAICS_4,33,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_32AD83D2EC,LONGITUDE,16,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,NAICS_ALL,10,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_6A3DEC66CA,ADDR,11,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_FE2134F2C8,IN_COUNTRYCODE,69,TEXT,YES,COUNTRY,GEO,False,True,place,526.0,0.0,0.0,[''],
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_0F9C7FCB29,LASTNAME,84,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,SITE_ADDRESS,53,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B64E31A541,ADDRESS_OL,16,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_81EB8BA37C,DOCKET,57,TEXT,YES,DOCKET,STRONG,False,True,case,2000.0,1994.0,575.0,"['8447', '0', '11820', '', '13432']",
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_B701CDA393,C_ORGANIZATION,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_4,110,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CFPB_COMPLAINTS,Company,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_NEW_YORK_STATE_O_153DF2DB81,ORGANIZATION_ID,1,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_E794DDDF28,ZIP,7,TEXT,YES,ZIP,GEO,False,True,place,276.0,276.0,44.0,"['85704', '85705', '85637', '85714', '85741']",
LIBRARY_RAW,RETIRED,FED_CMS_OPEN_PAYMENTS_GNRL,Teaching_Hospital_Name,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_FHFA_FHLB_MEMBERSHIP,ZIP,6,TEXT,YES,ZIP,GEO,False,True,place,6327.0,6325.0,4739.0,"['27103', '61443', '45318', '37902', '43015']",
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE,SIC,11,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1,LON,7,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_97B5E23500,SITE_ADDRESS,55,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_USASPENDING_BULK,FOR_PROFIT_ORGANIZATION,263,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_USASPENDING_TOPTIER_AGENCIES,AGENCY_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_0F1C49C840,ADDRESS,2,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_HRSA_SHORTAGE_AREAS,PRIMARY_STATE_FIPS_CODE,54,TEXT,YES,FIPS,GEO,False,True,place,165531.0,165531.0,60.0,"['68', '56', '66', '60', '64']",
LIBRARY_RAW,LANDING,PORTAL_SOC_COLORADO_INFORMA_0637BE3AAC,NAICS,4,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_64295C4F58,FIRM_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_EPA_GHGRP_FACILITY,FRS_ID,19,TEXT,YES,FRS_ID,STEEL,True,True,facility,136005.0,126584.0,13221.0,"['110000490166', '110041175000', '110000482022', '110001482887', '110000833518']",
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_EA7ADF4848,ZIP,7,TEXT,YES,ZIP,GEO,False,True,place,23.0,23.0,17.0,"['85638', '85704', '85645', '85750', '85622']",
LIBRARY_RAW,LANDING,ST_CANNABIS_POLICY_BUNDLES,FIPS,3,TEXT,YES,FIPS,GEO,False,True,place,1500.0,1500.0,50.0,"['4', '6', '9', '1', '2']",
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_C05E5881A0,ADDRESS,2,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD,ADDR,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_A859816F95,GEOMETRY,8,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_41FBA6BF22,ADDR_TYPE,9,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A94D7DFBCF,POSTAL_CODE,51,TEXT,YES,ZIP,GEO,False,True,place,2000.0,1998.0,327.0,"['85704-3786', '85732-4198', '85705-3702', '85714-1912', '85745-9445']",
LIBRARY_RAW,LANDING,FED_NTSB_AVIATION_EVENTS,APT_NAME,19,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB,ADDRESS,47,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_6611464444,LONGITUDE,6,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_1F4D98F329,PRIMARY_NAICS,19,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_NEW_MEXICO_OPEN_1B6C7F7FBD,SHAPE__LENGTH,41,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_86FCD42645,NAICS_ID,24,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,INTL_GLEIF,Entity.OtherAddresses.OtherAddress.3.AddressNumber,87,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_6CDCF96CA7,NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_MINNEA_6CDCE692AA,LAT,13,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_B00393D49E,SHAPE_LENGTH,9,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_3345D79E51,SIC_2,9,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_FEC_COMMITTEE_TO_CANDIDATE,CAND_ID,17,TEXT,YES,FEC_CAND_ID,STEEL,False,True,person,866730.0,864457.0,2804.0,"['H8IL14174', 'H2TX03126', 'H0SC03077', 'H2TX31044', 'H6CA22125']",
LIBRARY_RAW,LANDING,FED_USASPENDING_BULK,RECIPIENT_CITY_NAME,63,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_CAMBRIDGE_OPEN_D_D1389AFE1E,NAICS_SECTOR,10,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_9CF01A9E6C,SIC_3,95,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,NPI,5,TEXT,YES,NPI,STEEL,True,True,provider,11063.0,11063.0,10269.0,"['1619969458', '1033229059', '1962663153', '1417149766', '1447332994']",
LIBRARY_RAW,LANDING,INTL_OPENSANCTIONS,NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_9F748576A8,PROGRAM_CARD_NAME,1,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7E21327FCB,SHAPE__LENGTH,74,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_5A78E186DA,COMPANYNAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_PENDING_INITIAL_LOGGING_AND_TRACKING_NON_PHYSICIANS,FIRST_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715,ZIP_4,10,TEXT,YES,ZIP,GEO,False,True,place,14.0,0.0,0.0,[''],
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_0F83B7C628,LAT,8,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_B6C7223760,SHAPE_WKT,27,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,SHAPE__LENGTH,74,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6DC9E5D03F,DATASPATIAL_WKB,4,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_RALEIG_8EE851C810,SECONDARY_ZIP_CODE,30,TEXT,YES,ZIP,GEO,False,True,place,2000.0,2000.0,5.0,"['27513', '27529', '27519', '27511', '27601']",
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_FE79F02E34,PARENT_COMPANY_NAME,83,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,IRS527_8871_ORGS,BUSINESS_ZIP,34,TEXT,YES,ZIP,GEO,False,True,place,77591.0,77581.0,14763.0,"['91729', '20003', '10009', '98579', '11375']",
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_DC_D359158BC8,TERTIARY_ZIP_CODE,146,TEXT,YES,ZIP,GEO,False,True,place,733.0,44.0,16.0,"['nan', '20007', '20037', '20036', '20015']",
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_089B4E30CE,VENDOR,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_HOSPITAL_ENROLLMENTS,ZIP_CODE,20,TEXT,YES,ZIP,GEO,False,True,place,9175.0,9175.0,4941.0,"['651099508', '239011199', '584211217', '325507228', '026015230']",
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,SITE_ZIP,54,TEXT,YES,ZIP,GEO,False,True,place,2000.0,1590.0,3.0,"['85719', '', '85705', '85701']",
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_49ED6437BF,ZIP_CODE,7,TEXT,YES,ZIP,GEO,False,True,place,10000.0,9980.0,106.0,"['15071', '15202', '15238', '15221', '15210']",
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_E2C03512E7,ADDR,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_PHMSA_FLAGGED_INCIDENTS,DESIGNATED_NAME,70,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,ASSOCIATED_COVERED_RECIPIENT_PROFILE_ID_1,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_A6C2B4684A,FIPS_STCO,5,TEXT,YES,FIPS,GEO,False,True,place,18.0,17.0,1.0,"['', '25025']",
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_651C0C423A,MAILING_ADDRESS,8,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_FJC_ARTICLE_III_JUDGES,COURT_NAME_4,101,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_DF52D983A2,SHAPE_WKT,308,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_E87E81379A,NAICS_DESC,19,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_IRELAND_NATIONAL_12F7EAE1D9,SHAPE__LENGTH,7,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_E3D369B05F,STN_LAT,6,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,ICIJ_OFFSHORE_LEAKS_ENTITIES,ORIGINAL_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,INTL_UCDP_GED,CONFLICT_NAME,9,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_D248A81CD8,USER_ZIP_C,71,TEXT,YES,ZIP,GEO,False,True,place,2000.0,0.0,0.0,"['77092.0', '77074.0', '77082.0', '77063.0', '77081.0']",
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_E6A4C1D69B,STATE_NAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_1F4D98F329,LOC_NAME,41,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_52229E2E24,USER_HEADQUARTERS_NAME,108,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_4F19F66C45,COUNTRY,47,TEXT,YES,COUNTRY,GEO,False,True,place,56.0,56.0,1.0,['USA'],
LIBRARY_RAW,LANDING,FED_IRS_527_ORGS,CUSTODIAN_NAME,17,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,POSTAL_CODE,52,TEXT,YES,ZIP,GEO,False,True,place,2000.0,1995.0,260.0,"['85718-3394', '85719-4802', '85739-2024', '60641-3510', '85750-2466']",
LIBRARY_RAW,LANDING,FED_EPA_TRI_FACILITY,CITY_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,INTL_GDELT,ACTOR1COUNTRYCODE,8,TEXT,YES,COUNTRY,GEO,False,True,place,1015.0,557.0,40.0,"['', 'USA', 'FRA', 'GBR', 'AUS']",
LIBRARY_RAW,LANDING,PORTAL_ARC_NEW_MEXICO_OPEN_7DE8F482F1,NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_FC2228A15B,ROUTE_NAME_AND_DIRECTION,6,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_CF92C66AB6,LONGITUDE,23,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,FED_HRSA_HPSA_PRIMARY_CARE,HPSA_ADDRESS,35,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_DA3CA6DB5D,CITY_NAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_52229E2E24,USER_USER_ZIP_C,153,TEXT,YES,ZIP,GEO,False,True,place,488.0,234.0,7.0,"['77092', '77063', '77036', '<Null>', '77074']",
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_510B4A2AB2,ZIP,7,TEXT,YES,ZIP,GEO,False,True,place,924.0,924.0,123.0,"['77587', '77091', '77406', '77043', '77011']",
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_6DF63A4983,LEGAL_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315,SCHOOLS_LON,19,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6F8489E18F,LONGITUDE,19,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_27DC9C9E51,COMPLEX_NAME,16,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252,NAICS_SECTOR,2,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_CMS_HOSPITAL_ENROLLMENTS,NPI,5,TEXT,YES,NPI,STEEL,True,True,provider,9175.0,9175.0,8717.0,"['1467408781', '1114984671', '1205807013', '1831151455', '1538245634']",
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_5DD35F95D8,FIPS_COUNTY_CODE,53,TEXT,YES,FIPS,GEO,False,True,place,5000.0,5000.0,57.0,"['6015', '6045', '6097', '6055', '6023']",
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_A515B81DDF,L_ZIP,20,TEXT,YES,ZIP,GEO,False,True,place,10000.0,10000.0,107.0,"['15065', '15120', '15084', '15014', '15219']",
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_FB89781122,SHAPE__LENGTH,2,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_DELAWARE_OPEN_DA_9E200409C5,CERT_NAME,67,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_1A3EDE9CAD,PROVIDER_OTHER_ORGANIZATION,9,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_2_NAME,287,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_C458F119B1,LONGITUDE,15,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_E1F71F6EE6,STATE_NAME,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_E8BB377538,SHAPE__LENGTH,5,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824,LON,19,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7B6232F22D,LON,32,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_RAW,LANDING,FED_COURTLISTENER_ORIGINATING_COURT_INFO,DOCKET_NUMBER_RAW,16,TEXT,YES,DOCKET,STRONG,False,True,case,973419.0,902366.0,736247.0,"['(108986)', 'FMC-13-02', '(906, September Term, 2005)', '(10-17119)', '2:14-cv-15413']",
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_D354D2D6E2,CORPORATE_PARENT_NAME,35,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,FED_FRA_CROSSING_INCIDENTS,RAILROAD_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_RALEIG_67EFBAC9DD,ACCOUNT_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_0BD41805C9,HOST_COMMON_NAME,40,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
